#Digilent WaveForms Oscilloscope Acquisition
#Device Name: FYSE301_1
#Serial Number: SN:210321A1AD23
#Date Time: 2023-10-03 09:22:03.021
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 10 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.0051775,-0.003614389185149287,-0.007608263360530952
0.00517875,-0.003614389185149287,-0.007272322176974084
0.00518,-0.004280373576651219,-0.00794420454408782
0.00518125,-0.003281396989398321,-0.007608263360530952
0.0051825,-0.002948404793647355,-0.00794420454408782
0.00518375,-0.002948404793647355,-0.008280145727644687
0.005185,-0.002948404793647355,-0.007608263360530952
0.00518625,-0.002615412597896389,-0.007608263360530952
0.0051875,-0.002948404793647355,-0.007608263360530952
0.00518875,-0.003281396989398321,-0.007608263360530952
0.00519,-0.003614389185149287,-0.007608263360530952
0.00519125,-0.003281396989398321,-0.007608263360530952
0.0051925,-0.003281396989398321,-0.007272322176974084
0.00519375,-0.002948404793647355,-0.007608263360530952
0.005195,-0.003281396989398321,-0.00794420454408782
0.00519625,-0.002948404793647355,-0.00794420454408782
0.0051975,-0.002615412597896389,-0.007608263360530952
0.00519875,-0.003281396989398321,-0.007272322176974084
0.0052,-0.003614389185149287,-0.007608263360530952
0.00520125,-0.003281396989398321,-0.00794420454408782
0.0052025,-0.003281396989398321,-0.00794420454408782
0.00520375,-0.003281396989398321,-0.007608263360530952
0.005205,-0.002948404793647355,-0.007272322176974084
0.00520625,-0.002282420402145423,-0.00794420454408782
0.0052075,-0.002282420402145423,-0.00794420454408782
0.00520875,-0.002615412597896389,-0.007272322176974084
0.00521,-0.002615412597896389,-0.007608263360530952
0.00521125,-0.002615412597896389,-0.007608263360530952
0.0052125,-0.002615412597896389,-0.007272322176974084
0.00521375,-0.003281396989398321,-0.007608263360530952
0.005215,-0.002615412597896389,-0.007272322176974084
0.00521625,-0.002948404793647355,-0.007272322176974084
0.0052175,-0.002615412597896389,-0.007608263360530952
0.00521875,-0.002615412597896389,-0.007608263360530952
0.00522,-0.002948404793647355,-0.007608263360530952
0.00522125,-0.002615412597896389,-0.007608263360530952
0.0052225,-0.002615412597896389,-0.00794420454408782
0.00522375,-0.003281396989398321,-0.008280145727644687
0.005225,-0.002615412597896389,-0.00794420454408782
0.00522625,-0.002282420402145423,-0.007608263360530952
0.0052275,-0.002615412597896389,-0.00794420454408782
0.00522875,-0.002948404793647355,-0.00794420454408782
0.00523,-0.002615412597896389,-0.007608263360530952
0.00523125,-0.002948404793647355,-0.007272322176974084
0.0052325,-0.002948404793647355,-0.007608263360530952
0.00523375,-0.002948404793647355,-0.00794420454408782
0.005235,-0.002948404793647355,-0.007608263360530952
0.00523625,-0.002948404793647355,-0.007608263360530952
0.0052375,-0.002615412597896389,-0.007272322176974084
0.00523875,-0.003281396989398321,-0.00794420454408782
0.00524,-0.002948404793647355,-0.00794420454408782
0.00524125,-0.002948404793647355,-0.00794420454408782
0.0052425,-0.002948404793647355,-0.007272322176974084
0.00524375,-0.002948404793647355,-0.007608263360530952
0.005245,-0.002282420402145423,-0.007608263360530952
0.00524625,-0.002948404793647355,-0.007272322176974084
0.0052475,-0.002948404793647355,-0.007608263360530952
0.00524875,-0.002282420402145423,-0.007608263360530952
0.00525,-0.001949428206394456,-0.007608263360530952
0.00525125,-0.002282420402145423,-0.007608263360530952
0.0052525,-0.002948404793647355,-0.00794420454408782
0.00525375,-0.002948404793647355,-0.007272322176974084
0.005255,-0.002948404793647355,-0.007608263360530952
0.005256250000000001,-0.002948404793647355,-0.007608263360530952
0.0052575,-0.003281396989398321,-0.00794420454408782
0.00525875,-0.003281396989398321,-0.007608263360530952
0.00526,-0.002948404793647355,-0.007608263360530952
0.00526125,-0.003614389185149287,-0.007608263360530952
0.0052625,-0.003614389185149287,-0.007608263360530952
0.00526375,-0.002948404793647355,-0.007272322176974084
0.005265,-0.002615412597896389,-0.007272322176974084
0.00526625,-0.002615412597896389,-0.007272322176974084
0.0052675,-0.002282420402145423,-0.007608263360530952
0.00526875,-0.002282420402145423,-0.008280145727644687
0.00527,-0.003281396989398321,-0.007272322176974084
0.00527125,-0.002948404793647355,-0.00794420454408782
0.0052725,-0.002948404793647355,-0.007608263360530952
0.00527375,-0.003281396989398321,-0.007272322176974084
0.005275,-0.002948404793647355,-0.007608263360530952
0.00527625,-0.002282420402145423,-0.007272322176974084
0.0052775,-0.003281396989398321,-0.007272322176974084
0.00527875,-0.003281396989398321,-0.006936380993417217
0.00528,-0.002615412597896389,-0.007272322176974084
0.00528125,-0.003281396989398321,-0.006936380993417217
0.0052825,-0.003281396989398321,-0.006936380993417217
0.00528375,-0.002948404793647355,-0.007608263360530952
0.005285,-0.002948404793647355,-0.007608263360530952
0.00528625,-0.002615412597896389,-0.006936380993417217
0.005287500000000001,-0.002615412597896389,-0.007272322176974084
0.00528875,-0.002615412597896389,-0.007608263360530952
0.00529,-0.003281396989398321,-0.007608263360530952
0.00529125,-0.003281396989398321,-0.007272322176974084
0.0052925,-0.002948404793647355,-0.007272322176974084
0.00529375,-0.003281396989398321,-0.007608263360530952
0.005295,-0.002948404793647355,-0.007272322176974084
0.00529625,-0.003281396989398321,-0.007272322176974084
0.0052975,-0.003614389185149287,-0.00794420454408782
0.00529875,-0.003614389185149287,-0.007272322176974084
0.0053,-0.003281396989398321,-0.007272322176974084
0.00530125,-0.002948404793647355,-0.00794420454408782
0.0053025,-0.002615412597896389,-0.007272322176974084
0.00530375,-0.002615412597896389,-0.007608263360530952
0.005305,-0.002615412597896389,-0.007608263360530952
0.00530625,-0.002948404793647355,-0.00794420454408782
0.0053075,-0.003614389185149287,-0.007608263360530952
0.00530875,-0.002948404793647355,-0.00794420454408782
0.00531,-0.003614389185149287,-0.00794420454408782
0.00531125,-0.003614389185149287,-0.00794420454408782
0.0053125,-0.003281396989398321,-0.007272322176974084
0.00531375,-0.002615412597896389,-0.007272322176974084
0.005315,-0.003281396989398321,-0.007272322176974084
0.00531625,-0.002948404793647355,-0.007272322176974084
0.0053175,-0.002282420402145423,-0.007272322176974084
0.00531875,-0.003281396989398321,-0.007272322176974084
0.00532,-0.003281396989398321,-0.007272322176974084
0.00532125,-0.003281396989398321,-0.006936380993417217
0.0053225,-0.003281396989398321,-0.006936380993417217
0.00532375,-0.003281396989398321,-0.007608263360530952
0.005325,-0.003281396989398321,-0.007608263360530952
0.00532625,-0.003614389185149287,-0.006936380993417217
0.0053275,-0.002948404793647355,-0.006936380993417217
0.00532875,-0.003281396989398321,-0.006936380993417217
0.00533,-0.003614389185149287,-0.006936380993417217
0.00533125,-0.003614389185149287,-0.007272322176974084
0.0053325,-0.003947381380900253,-0.007272322176974084
0.00533375,-0.003947381380900253,-0.007272322176974084
0.005335,-0.003281396989398321,-0.007272322176974084
0.00533625,-0.002282420402145423,-0.006936380993417217
0.0053375,-0.003281396989398321,-0.007608263360530952
0.00533875,-0.003947381380900253,-0.006936380993417217
0.00534,-0.003281396989398321,-0.007272322176974084
0.005341250000000001,-0.003281396989398321,-0.006936380993417217
0.0053425,-0.002948404793647355,-0.006936380993417217
0.00534375,-0.002948404793647355,-0.007272322176974084
0.005345,-0.002948404793647355,-0.007272322176974084
0.00534625,-0.003281396989398321,-0.007272322176974084
0.0053475,-0.002615412597896389,-0.007272322176974084
0.00534875,-0.002615412597896389,-0.00794420454408782
0.00535,-0.002948404793647355,-0.007272322176974084
0.00535125,-0.003281396989398321,-0.006936380993417217
0.0053525,-0.002948404793647355,-0.007272322176974084
0.00535375,-0.002948404793647355,-0.007608263360530952
0.005355,-0.003281396989398321,-0.00794420454408782
0.00535625,-0.003614389185149287,-0.007272322176974084
0.0053575,-0.003614389185149287,-0.007272322176974084
0.00535875,-0.003281396989398321,-0.007608263360530952
0.00536,-0.003281396989398321,-0.00794420454408782
0.00536125,-0.002615412597896389,-0.007272322176974084
0.0053625,-0.002615412597896389,-0.007272322176974084
0.00536375,-0.003947381380900253,-0.007272322176974084
0.005365,-0.004280373576651219,-0.007272322176974084
0.00536625,-0.003281396989398321,-0.006936380993417217
0.0053675,-0.002615412597896389,-0.00660043980986035
0.00536875,-0.003281396989398321,-0.006936380993417217
0.00537,-0.003614389185149287,-0.007272322176974084
0.00537125,-0.003281396989398321,-0.007272322176974084
0.005372500000000001,-0.003614389185149287,-0.007272322176974084
0.00537375,-0.003614389185149287,-0.006936380993417217
0.005375,-0.004280373576651219,-0.007608263360530952
0.00537625,-0.003281396989398321,-0.007272322176974084
0.0053775,-0.002948404793647355,-0.007272322176974084
0.00537875,-0.003281396989398321,-0.007272322176974084
0.00538,-0.003281396989398321,-0.007608263360530952
0.00538125,-0.003281396989398321,-0.007608263360530952
0.0053825,-0.002615412597896389,-0.007272322176974084
0.00538375,-0.002615412597896389,-0.006936380993417217
0.005385,-0.003614389185149287,-0.00660043980986035
0.00538625,-0.003614389185149287,-0.007608263360530952
0.0053875,-0.002948404793647355,-0.007272322176974084
0.00538875,-0.002948404793647355,-0.007272322176974084
0.00539,-0.002948404793647355,-0.007272322176974084
0.00539125,-0.002615412597896389,-0.007272322176974084
0.0053925,-0.003281396989398321,-0.007272322176974084
0.00539375,-0.003281396989398321,-0.006936380993417217
0.005395,-0.003281396989398321,-0.007272322176974084
0.00539625,-0.003614389185149287,-0.007608263360530952
0.0053975,-0.002282420402145423,-0.007608263360530952
0.00539875,-0.002948404793647355,-0.007272322176974084
0.0054,-0.003281396989398321,-0.007272322176974084
0.00540125,-0.003281396989398321,-0.007272322176974084
0.0054025,-0.002615412597896389,-0.007608263360530952
0.00540375,-0.002615412597896389,-0.007272322176974084
0.005405,-0.002615412597896389,-0.006936380993417217
0.00540625,-0.002948404793647355,-0.007272322176974084
0.0054075,-0.003281396989398321,-0.007272322176974084
0.00540875,-0.003281396989398321,-0.007272322176974084
0.00541,-0.002948404793647355,-0.00794420454408782
0.00541125,-0.003281396989398321,-0.007608263360530952
0.0054125,-0.003614389185149287,-0.007272322176974084
0.00541375,-0.003947381380900253,-0.007272322176974084
0.005415,-0.002948404793647355,-0.006936380993417217
0.00541625,-0.003281396989398321,-0.007272322176974084
0.0054175,-0.003281396989398321,-0.007272322176974084
0.00541875,-0.003281396989398321,-0.007272322176974084
0.00542,-0.002948404793647355,-0.007608263360530952
0.00542125,-0.002615412597896389,-0.007608263360530952
0.0054225,-0.002282420402145423,-0.007608263360530952
0.00542375,-0.002615412597896389,-0.007608263360530952
0.005425,-0.003281396989398321,-0.006936380993417217
0.005426250000000001,-0.002948404793647355,-0.006936380993417217
0.0054275,-0.002948404793647355,-0.00794420454408782
0.00542875,-0.003614389185149287,-0.007608263360530952
0.00543,-0.003947381380900253,-0.007272322176974084
0.00543125,-0.003281396989398321,-0.007272322176974084
0.0054325,-0.002615412597896389,-0.007608263360530952
0.00543375,-0.002948404793647355,-0.007272322176974084
0.005435,-0.002948404793647355,-0.007608263360530952
0.00543625,-0.003614389185149287,-0.007608263360530952
0.0054375,-0.003281396989398321,-0.007272322176974084
0.00543875,-0.002282420402145423,-0.007272322176974084
0.00544,-0.002615412597896389,-0.00794420454408782
0.00544125,-0.002615412597896389,-0.007608263360530952
0.0054425,-0.002615412597896389,-0.007608263360530952
0.00544375,-0.002615412597896389,-0.00794420454408782
0.005445,-0.002615412597896389,-0.007608263360530952
0.00544625,-0.003281396989398321,-0.007272322176974084
0.0054475,-0.003281396989398321,-0.007608263360530952
0.00544875,-0.003281396989398321,-0.007272322176974084
0.00545,-0.003281396989398321,-0.007272322176974084
0.00545125,-0.002948404793647355,-0.006936380993417217
0.0054525,-0.002282420402145423,-0.006936380993417217
0.00545375,-0.003281396989398321,-0.006936380993417217
0.005455,-0.003614389185149287,-0.007272322176974084
0.00545625,-0.003281396989398321,-0.007272322176974084
0.005457500000000001,-0.003614389185149287,-0.007608263360530952
0.00545875,-0.002948404793647355,-0.00660043980986035
0.00546,-0.002948404793647355,-0.007272322176974084
0.00546125,-0.003281396989398321,-0.00794420454408782
0.0054625,-0.002615412597896389,-0.007272322176974084
0.00546375,-0.002948404793647355,-0.006936380993417217
0.005465,-0.002615412597896389,-0.007272322176974084
0.00546625,-0.002615412597896389,-0.007272322176974084
0.0054675,-0.003281396989398321,-0.007272322176974084
0.00546875,-0.002948404793647355,-0.007272322176974084
0.00547,-0.002948404793647355,-0.007272322176974084
0.00547125,-0.002948404793647355,-0.007608263360530952
0.0054725,-0.002282420402145423,-0.006936380993417217
0.00547375,-0.003614389185149287,-0.006936380993417217
0.005475,-0.003614389185149287,-0.006936380993417217
0.00547625,-0.003614389185149287,-0.007272322176974084
0.0054775,-0.002948404793647355,-0.006936380993417217
0.00547875,-0.002948404793647355,-0.007272322176974084
0.00548,-0.003614389185149287,-0.007272322176974084
0.00548125,-0.002948404793647355,-0.006936380993417217
0.0054825,-0.002948404793647355,-0.006936380993417217
0.00548375,-0.003281396989398321,-0.007272322176974084
0.005485,-0.003281396989398321,-0.006936380993417217
0.00548625,-0.002948404793647355,-0.007272322176974084
0.0054875,-0.002948404793647355,-0.007272322176974084
0.00548875,-0.003614389185149287,-0.007608263360530952
0.00549,-0.003614389185149287,-0.007272322176974084
0.00549125,-0.002948404793647355,-0.007272322176974084
0.0054925,-0.003281396989398321,-0.006936380993417217
0.00549375,-0.002615412597896389,-0.007608263360530952
0.005495,-0.002948404793647355,-0.007272322176974084
0.00549625,-0.002948404793647355,-0.007272322176974084
0.0054975,-0.002282420402145423,-0.006936380993417217
0.00549875,-0.002948404793647355,-0.006936380993417217
0.0055,-0.002615412597896389,-0.006936380993417217
0.00550125,-0.002948404793647355,-0.007608263360530952
0.0055025,-0.002282420402145423,-0.007272322176974084
0.00550375,-0.002615412597896389,-0.006936380993417217
0.005505,-0.003281396989398321,-0.006936380993417217
0.00550625,-0.003947381380900253,-0.006936380993417217
0.0055075,-0.002948404793647355,-0.006936380993417217
0.00550875,-0.002282420402145423,-0.007272322176974084
0.00551,-0.002615412597896389,-0.006936380993417217
0.005511250000000001,-0.002615412597896389,-0.006936380993417217
0.0055125,-0.002615412597896389,-0.007272322176974084
0.00551375,-0.003281396989398321,-0.00660043980986035
0.005515,-0.003281396989398321,-0.00660043980986035
0.00551625,-0.002948404793647355,-0.006936380993417217
0.0055175,-0.002615412597896389,-0.007272322176974084
0.00551875,-0.002948404793647355,-0.00660043980986035
0.00552,-0.002948404793647355,-0.006936380993417217
0.00552125,-0.002282420402145423,-0.007272322176974084
0.0055225,-0.002615412597896389,-0.006936380993417217
0.00552375,-0.002948404793647355,-0.00660043980986035
0.005525,-0.002948404793647355,-0.00660043980986035
0.00552625,-0.002948404793647355,-0.00660043980986035
0.0055275,-0.003281396989398321,-0.00660043980986035
0.00552875,-0.003281396989398321,-0.006936380993417217
0.00553,-0.003614389185149287,-0.006936380993417217
0.00553125,-0.003614389185149287,-0.006936380993417217
0.0055325,-0.003614389185149287,-0.006936380993417217
0.00553375,-0.003281396989398321,-0.006936380993417217
0.005535,-0.002948404793647355,-0.00660043980986035
0.00553625,-0.002615412597896389,-0.00660043980986035
0.0055375,-0.002948404793647355,-0.006936380993417217
0.00553875,-0.003281396989398321,-0.006936380993417217
0.00554,-0.003281396989398321,-0.006936380993417217
0.00554125,-0.002948404793647355,-0.006936380993417217
0.005542500000000001,-0.003281396989398321,-0.006936380993417217
0.00554375,-0.002615412597896389,-0.006936380993417217
0.005545,-0.002948404793647355,-0.006936380993417217
0.00554625,-0.002948404793647355,-0.007272322176974084
0.0055475,-0.002948404793647355,-0.007272322176974084
0.00554875,-0.002615412597896389,-0.006936380993417217
0.00555,-0.002282420402145423,-0.006936380993417217
0.00555125,-0.002615412597896389,-0.00660043980986035
0.0055525,-0.003281396989398321,-0.006936380993417217
0.00555375,-0.003281396989398321,-0.006936380993417217
0.005555,-0.002948404793647355,-0.00660043980986035
0.00555625,-0.002615412597896389,-0.00660043980986035
0.0055575,-0.002948404793647355,-0.00660043980986035
0.00555875,-0.003614389185149287,-0.006936380993417217
0.00556,-0.002948404793647355,-0.007272322176974084
0.00556125,-0.003614389185149287,-0.00660043980986035
0.0055625,-0.003281396989398321,-0.00660043980986035
0.00556375,-0.003614389185149287,-0.006264498626303482
0.005565000000000001,-0.003281396989398321,-0.006936380993417217
0.00556625,-0.002948404793647355,-0.007272322176974084
0.0055675,-0.003281396989398321,-0.006936380993417217
0.00556875,-0.003281396989398321,-0.006936380993417217
0.00557,-0.002948404793647355,-0.006936380993417217
0.00557125,-0.002615412597896389,-0.006936380993417217
0.0055725,-0.002282420402145423,-0.006936380993417217
0.00557375,-0.002948404793647355,-0.006936380993417217
0.005575,-0.002615412597896389,-0.006936380993417217
0.00557625,-0.002615412597896389,-0.006936380993417217
0.0055775,-0.002615412597896389,-0.00660043980986035
0.00557875,-0.002948404793647355,-0.006264498626303482
0.00558,-0.002948404793647355,-0.006936380993417217
0.00558125,-0.002948404793647355,-0.00660043980986035
0.0055825,-0.003281396989398321,-0.006936380993417217
0.00558375,-0.002948404793647355,-0.00660043980986035
0.005585,-0.002948404793647355,-0.00660043980986035
0.00558625,-0.002948404793647355,-0.007272322176974084
0.0055875,-0.002948404793647355,-0.007608263360530952
0.00558875,-0.002948404793647355,-0.007608263360530952
0.00559,-0.002615412597896389,-0.007272322176974084
0.00559125,-0.002615412597896389,-0.00660043980986035
0.0055925,-0.002615412597896389,-0.00660043980986035
0.00559375,-0.002282420402145423,-0.006936380993417217
0.005595,-0.002948404793647355,-0.00660043980986035
0.005596250000000001,-0.003614389185149287,-0.00660043980986035
0.0055975,-0.003281396989398321,-0.00660043980986035
0.00559875,-0.002615412597896389,-0.00660043980986035
0.0056,-0.002615412597896389,-0.006264498626303482
0.00560125,-0.003281396989398321,-0.00660043980986035
0.0056025,-0.002948404793647355,-0.006936380993417217
0.00560375,-0.002615412597896389,-0.00660043980986035
0.005605,-0.002948404793647355,-0.00660043980986035
0.00560625,-0.003281396989398321,-0.00660043980986035
0.0056075,-0.003281396989398321,-0.006936380993417217
0.00560875,-0.003281396989398321,-0.006936380993417217
0.00561,-0.003614389185149287,-0.00660043980986035
0.00561125,-0.003614389185149287,-0.006936380993417217
0.0056125,-0.003614389185149287,-0.006936380993417217
0.00561375,-0.002948404793647355,-0.00660043980986035
0.005615,-0.003281396989398321,-0.00660043980986035
0.00561625,-0.003281396989398321,-0.007272322176974084
0.0056175,-0.002948404793647355,-0.007272322176974084
0.00561875,-0.002948404793647355,-0.006936380993417217
0.00562,-0.002948404793647355,-0.007272322176974084
0.00562125,-0.003614389185149287,-0.006936380993417217
0.0056225,-0.003281396989398321,-0.00660043980986035
0.00562375,-0.003281396989398321,-0.006936380993417217
0.005625,-0.003281396989398321,-0.00660043980986035
0.00562625,-0.002948404793647355,-0.00660043980986035
0.0056275,-0.002948404793647355,-0.006936380993417217
0.00562875,-0.002615412597896389,-0.00660043980986035
0.00563,-0.002948404793647355,-0.00660043980986035
0.00563125,-0.003281396989398321,-0.00660043980986035
0.0056325,-0.003281396989398321,-0.006936380993417217
0.00563375,-0.002948404793647355,-0.00660043980986035
0.005635,-0.003281396989398321,-0.006936380993417217
0.00563625,-0.002948404793647355,-0.006936380993417217
0.0056375,-0.002948404793647355,-0.00660043980986035
0.00563875,-0.002948404793647355,-0.006936380993417217
0.00564,-0.003281396989398321,-0.006936380993417217
0.00564125,-0.003614389185149287,-0.00660043980986035
0.0056425,-0.003614389185149287,-0.00660043980986035
0.00564375,-0.002948404793647355,-0.00660043980986035
0.005645,-0.003281396989398321,-0.00660043980986035
0.00564625,-0.002948404793647355,-0.006936380993417217
0.0056475,-0.002615412597896389,-0.007272322176974084
0.00564875,-0.002948404793647355,-0.006936380993417217
0.005650000000000001,-0.003614389185149287,-0.005928557442746616
0.00565125,-0.003281396989398321,-0.00660043980986035
0.0056525,-0.002948404793647355,-0.006936380993417217
0.00565375,-0.002948404793647355,-0.00660043980986035
0.005655,-0.003614389185149287,-0.00660043980986035
0.00565625,-0.003614389185149287,-0.006264498626303482
0.0056575,-0.003281396989398321,-0.00660043980986035
0.00565875,-0.002615412597896389,-0.00660043980986035
0.00566,-0.003281396989398321,-0.00660043980986035
0.00566125,-0.003281396989398321,-0.00660043980986035
0.0056625,-0.003614389185149287,-0.006936380993417217
0.00566375,-0.002615412597896389,-0.00660043980986035
0.005665,-0.003281396989398321,-0.00660043980986035
0.00566625,-0.003614389185149287,-0.006264498626303482
0.0056675,-0.003281396989398321,-0.006264498626303482
0.00566875,-0.002948404793647355,-0.006264498626303482
0.00567,-0.003614389185149287,-0.006936380993417217
0.00567125,-0.003281396989398321,-0.006936380993417217
0.0056725,-0.003281396989398321,-0.006264498626303482
0.00567375,-0.002948404793647355,-0.006264498626303482
0.005675,-0.002948404793647355,-0.00660043980986035
0.00567625,-0.002948404793647355,-0.00660043980986035
0.0056775,-0.002615412597896389,-0.00660043980986035
0.00567875,-0.003281396989398321,-0.00660043980986035
0.00568,-0.003614389185149287,-0.006936380993417217
0.005681250000000001,-0.003281396989398321,-0.00660043980986035
0.0056825,-0.003281396989398321,-0.006264498626303482
0.00568375,-0.004280373576651219,-0.00660043980986035
0.005685,-0.003281396989398321,-0.00660043980986035
0.00568625,-0.003614389185149287,-0.006264498626303482
0.0056875,-0.003947381380900253,-0.00660043980986035
0.00568875,-0.002948404793647355,-0.006264498626303482
0.00569,-0.002948404793647355,-0.00660043980986035
0.00569125,-0.003614389185149287,-0.006936380993417217
0.0056925,-0.003947381380900253,-0.006936380993417217
0.00569375,-0.002948404793647355,-0.006264498626303482
0.005695,-0.002282420402145423,-0.006264498626303482
0.00569625,-0.002948404793647355,-0.00660043980986035
0.0056975,-0.002948404793647355,-0.006936380993417217
0.00569875,-0.002615412597896389,-0.006936380993417217
0.0057,-0.002615412597896389,-0.006936380993417217
0.00570125,-0.002615412597896389,-0.006936380993417217
0.0057025,-0.002948404793647355,-0.006264498626303482
0.00570375,-0.002615412597896389,-0.00660043980986035
0.005705,-0.002282420402145423,-0.00660043980986035
0.00570625,-0.003281396989398321,-0.006264498626303482
0.0057075,-0.003281396989398321,-0.00660043980986035
0.00570875,-0.003281396989398321,-0.006936380993417217
0.00571,-0.002948404793647355,-0.006936380993417217
0.00571125,-0.002948404793647355,-0.00660043980986035
0.0057125,-0.003281396989398321,-0.00660043980986035
0.00571375,-0.003614389185149287,-0.00660043980986035
0.005715,-0.002948404793647355,-0.00660043980986035
0.00571625,-0.002615412597896389,-0.00660043980986035
0.0057175,-0.002615412597896389,-0.00660043980986035
0.00571875,-0.003614389185149287,-0.006936380993417217
0.00572,-0.003281396989398321,-0.007608263360530952
0.00572125,-0.003947381380900253,-0.006936380993417217
0.0057225,-0.003614389185149287,-0.00660043980986035
0.00572375,-0.003281396989398321,-0.00660043980986035
0.005725,-0.003614389185149287,-0.007272322176974084
0.00572625,-0.002615412597896389,-0.006264498626303482
0.0057275,-0.002948404793647355,-0.006936380993417217
0.00572875,-0.002948404793647355,-0.007272322176974084
0.00573,-0.003281396989398321,-0.00660043980986035
0.00573125,-0.003281396989398321,-0.00660043980986035
0.0057325,-0.003281396989398321,-0.00660043980986035
0.00573375,-0.002948404793647355,-0.00660043980986035
0.005735000000000001,-0.002948404793647355,-0.00660043980986035
0.00573625,-0.003614389185149287,-0.006936380993417217
0.0057375,-0.003281396989398321,-0.006936380993417217
0.00573875,-0.002282420402145423,-0.006936380993417217
0.00574,-0.002948404793647355,-0.00660043980986035
0.00574125,-0.003281396989398321,-0.006936380993417217
0.0057425,-0.003281396989398321,-0.006936380993417217
0.00574375,-0.003614389185149287,-0.00660043980986035
0.005745,-0.003281396989398321,-0.00660043980986035
0.00574625,-0.002948404793647355,-0.006264498626303482
0.0057475,-0.003281396989398321,-0.006264498626303482
0.00574875,-0.003281396989398321,-0.006264498626303482
0.00575,-0.003947381380900253,-0.006936380993417217
0.00575125,-0.003614389185149287,-0.00660043980986035
0.0057525,-0.002948404793647355,-0.006264498626303482
0.00575375,-0.002948404793647355,-0.00660043980986035
0.005755,-0.002615412597896389,-0.007272322176974084
0.00575625,-0.002615412597896389,-0.00660043980986035
0.0057575,-0.003281396989398321,-0.00660043980986035
0.00575875,-0.002948404793647355,-0.005928557442746616
0.00576,-0.002615412597896389,-0.006264498626303482
0.00576125,-0.003281396989398321,-0.00660043980986035
0.0057625,-0.002615412597896389,-0.006264498626303482
0.00576375,-0.002615412597896389,-0.006264498626303482
0.005765,-0.002282420402145423,-0.006264498626303482
0.005766250000000001,-0.003281396989398321,-0.00660043980986035
0.0057675,-0.003947381380900253,-0.006264498626303482
0.00576875,-0.003281396989398321,-0.006936380993417217
0.00577,-0.002948404793647355,-0.00660043980986035
0.00577125,-0.002948404793647355,-0.006936380993417217
0.0057725,-0.002948404793647355,-0.006264498626303482
0.00577375,-0.002948404793647355,-0.006264498626303482
0.005775,-0.002948404793647355,-0.006264498626303482
0.00577625,-0.003281396989398321,-0.00660043980986035
0.0057775,-0.003281396989398321,-0.00660043980986035
0.00577875,-0.003281396989398321,-0.00660043980986035
0.00578,-0.002615412597896389,-0.00660043980986035
0.00578125,-0.003614389185149287,-0.006264498626303482
0.0057825,-0.003947381380900253,-0.00660043980986035
0.00578375,-0.002948404793647355,-0.006936380993417217
0.005785,-0.002948404793647355,-0.00660043980986035
0.00578625,-0.003281396989398321,-0.005928557442746616
0.0057875,-0.002948404793647355,-0.005928557442746616
0.00578875,-0.002615412597896389,-0.00660043980986035
0.00579,-0.002948404793647355,-0.00660043980986035
0.00579125,-0.002948404793647355,-0.006264498626303482
0.0057925,-0.002615412597896389,-0.006264498626303482
0.00579375,-0.002615412597896389,-0.006264498626303482
0.005795,-0.002948404793647355,-0.006936380993417217
0.00579625,-0.003614389185149287,-0.006264498626303482
0.005797500000000001,-0.002948404793647355,-0.00660043980986035
0.00579875,-0.003281396989398321,-0.00660043980986035
0.0058,-0.003281396989398321,-0.005928557442746616
0.00580125,-0.002282420402145423,-0.005928557442746616
0.0058025,-0.002948404793647355,-0.006264498626303482
0.00580375,-0.002948404793647355,-0.006264498626303482
0.005805,-0.002948404793647355,-0.006264498626303482
0.00580625,-0.002948404793647355,-0.006264498626303482
0.0058075,-0.003614389185149287,-0.006936380993417217
0.00580875,-0.002948404793647355,-0.006936380993417217
0.00581,-0.002282420402145423,-0.006936380993417217
0.00581125,-0.002615412597896389,-0.00660043980986035
0.0058125,-0.002615412597896389,-0.006264498626303482
0.00581375,-0.002615412597896389,-0.006264498626303482
0.005815,-0.002948404793647355,-0.006264498626303482
0.00581625,-0.003281396989398321,-0.006264498626303482
0.0058175,-0.003281396989398321,-0.006264498626303482
0.00581875,-0.003614389185149287,-0.006264498626303482
0.005820000000000001,-0.003947381380900253,-0.00660043980986035
0.00582125,-0.003614389185149287,-0.006264498626303482
0.0058225,-0.003614389185149287,-0.005928557442746616
0.00582375,-0.003281396989398321,-0.005928557442746616
0.005825,-0.002615412597896389,-0.005928557442746616
0.00582625,-0.002282420402145423,-0.006264498626303482
0.0058275,-0.002282420402145423,-0.00660043980986035
0.005828750000000001,-0.002615412597896389,-0.006936380993417217
0.00583,-0.001949428206394456,-0.00660043980986035
0.00583125,-0.002282420402145423,-0.006264498626303482
0.0058325,-0.003281396989398321,-0.006936380993417217
0.00583375,-0.002615412597896389,-0.006936380993417217
0.005835,-0.002615412597896389,-0.006936380993417217
0.00583625,-0.002615412597896389,-0.00660043980986035
