
16/12/2021 15:21:45
/home/radef/kimmo/ecorce_sim/mos_n_2_device
nmosfet
Xe_source

Itot Drain as a function of Date Drain
Date (s),Itot (A/Î¼m)
2.69935e-10,4.689904265063327e-05
2.70667e-10,4.525927632572513e-05
2.7139e-10,4.366328898181793e-05
2.72058e-10,4.220671513480849e-05
2.72758e-10,4.06995862479349e-05
2.73406e-10,3.932499956736061e-05
2.74084e-10,3.790507455016332e-05
2.74755e-10,3.652231644543567e-05
2.75414e-10,3.518218727675569e-05
2.76063e-10,3.388326489091766e-05
2.76666e-10,3.269254868122383e-05
2.77294e-10,3.147348756855168e-05
2.77914e-10,3.028574702680417e-05
2.78518e-10,2.91489988264537e-05
2.79115e-10,2.804099584883294e-05
2.79634e-10,2.709509505295238e-05
2.8018e-10,2.611240498478341e-05
2.80747e-10,2.511141651188974e-05
2.81306e-10,2.413974595274434e-05
2.81854e-10,2.320492209526033e-05
2.82391e-10,2.230365699848711e-05
2.82918e-10,2.143520559545738e-05
2.83436e-10,2.059779219055946e-05
2.8387e-10,1.990440960251744e-05
2.84365e-10,1.913004531442389e-05
2.84855e-10,1.83715001874242e-05
2.85336e-10,1.764341982190205e-05
2.85807e-10,1.694215775596843e-05
2.86269e-10,1.626691201829166e-05
2.86721e-10,1.561902973615313e-05
2.87162e-10,1.499744109174674e-05
2.87595e-10,1.440097691699458e-05
2.88018e-10,1.382781790132017e-05
2.88431e-10,1.32793541694032e-05
2.88834e-10,1.275461587305172e-05
2.89227e-10,1.225346872900715e-05
2.89611e-10,1.177491899962493e-05
2.89983e-10,1.131783806681859e-05
2.90346e-10,1.088067162816276e-05
2.90699e-10,1.04637168461592e-05
2.91041e-10,1.006575202785509e-05
2.91373e-10,9.686347504860144e-06
2.91694e-10,9.325212334069953e-06
2.91962e-10,9.030103023041665e-06
2.92262e-10,8.70456785849378e-06
2.92555e-10,8.391602782048717e-06
2.92838e-10,8.095070980609678e-06
2.93112e-10,7.812236728860873e-06
2.93377e-10,7.542585994011478e-06
2.93634e-10,7.286149136946453e-06
2.93883e-10,7.041971270318215e-06
2.94125e-10,6.808198669957644e-06
2.9436e-10,6.584270970130068e-06
2.94589e-10,6.371700871739275e-06
2.94786e-10,6.188983660875636e-06
2.95002e-10,5.992635032852133e-06
2.95215e-10,5.801598862047109e-06
2.95425e-10,5.617243173224603e-06
2.9563e-10,5.439232616174123e-06
2.95831e-10,5.268040690248739e-06
2.96029e-10,5.101481534033364e-06
2.96224e-10,4.940086148820193e-06
2.96416e-10,4.783497365683283e-06
2.96606e-10,4.630327666605658e-06
2.96793e-10,4.483480280077721e-06
2.96979e-10,4.339547303772931e-06
2.97162e-10,4.198952033486396e-06
2.97344e-10,4.06252808083094e-06
2.97524e-10,3.929082452901481e-06
2.97704e-10,3.79866246963865e-06
2.97882e-10,3.671543256604792e-06
2.98059e-10,3.547395252625344e-06
2.98235e-10,3.425928571317277e-06
