
16/12/2021 15:27:14
/home/radef/kimmo/ecorce_sim/mos_n_2_device
nmosfet
O_source

Itot Drain as a function of Date Drain
Date (s),Itot (A/Î¼m)
1.16346e-09,-5.640220866491182e-11
1.36056e-09,-2.824213694198116e-11
1.59707e-09,-1.286570103481463e-11
1.88089e-09,-5.287059592079595e-12
2.22147e-09,-1.943718263921438e-12
2.63017e-09,-6.341632725270354e-13
3.12061e-09,-1.820994626808302e-13
3.70913e-09,-4.550428920620998e-14
4.41536e-09,-9.603171695820567e-15
5.26284e-09,-1.442080991604097e-15
6.27981e-09,1.543091015571284e-16
7.50017e-09,4.218047173579709e-16
8.9646e-09,4.600439442924453e-16
1.07219e-08,4.64684643369927e-16
1.28307e-08,4.651637768771166e-16
1.53613e-08,4.652141724932319e-16
1.83979e-08,4.652180523104031e-16
2.20419e-08,4.652226320787444e-16
2.64147e-08,4.652147490347627e-16
3.1662e-08,4.652088227001956e-16
3.79588e-08,4.652146405725375e-16
4.5515e-08,4.652087817123839e-16
5.45824e-08,4.652121425943929e-16
6.54633e-08,4.652119774203928e-16
7.85204e-08,4.652120139316064e-16
9.41888e-08,4.652088074442759e-16
1.12991e-07,4.652122160739735e-16
1.35554e-07,4.652088847216355e-16
1.62629e-07,4.652121471803181e-16
1.95119e-07,4.652088632453713e-16
2.34107e-07,4.652120730704089e-16
2.80893e-07,4.652119467283303e-16
3.37036e-07,4.652120829153311e-16
4.04407e-07,4.652088417300751e-16
4.85253e-07,4.652119835273378e-16
5.82268e-07,4.652119410165201e-16
6.98686e-07,4.652121190769928e-16
7.99124e-07,4.652120663662801e-16
8.99562e-07,4.652120477412535e-16
1e-06,4.652119806101441e-16

================================================================================
================================================================================

